id,current_title,current_date,current_description,status,result_bucket,original_decision,model_decision,proposed_title,proposed_date_iso,confidence,evidence_level,reasoning_short,recommendation,delete_reason,final_decision,reclassification_reason
3d3ad3d2-0200-4c01-9b4c-003d5bd7849e,Création de la Marche de Bretagne,0753-01-01,"En 753, la Marche de Bretagne est établie par Pépin le Bref, roi des Francs, pour protéger le royaume franc des incursions bretonnes. Cette zone tampon est confiée à des comtes francs chargés de maintenir l'ordre et de défendre la frontière.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.5,C,La date de 753 est incertaine. Wikipedia mentionne le VIIIe siècle. Il faut une source plus précise pour valider la date exacte de création.,Rechercher des sources plus précises sur la date de création de la Marche de Bretagne. Vérifier si Pépin le Bref est bien à l'origine de cette création.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
278280ff-6394-4f3e-a96e-8ef6ff2323ce,Premier jardin zoologique public de Paris,1794-01-01,"Le 11 décembre 1793, le premier jardin zoologique public de Paris ouvre ses portes, témoignant de l'intérêt croissant pour l'histoire naturelle.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_BOTH,Ouverture de la ménagerie du Jardin des Plantes,1794-01-01,0.7,B,"La description mentionne l'ouverture d'un jardin zoologique public. Le Jardin des Plantes est un lieu pertinent. La date de 1794 est conservée car elle est présente dans la fiche initiale et semble correspondre à un développement de la ménagerie, bien que cela nécessite une vérification plus approfondie.","Conserver la date de 1794, car elle est déjà présente et potentiellement pertinente. Le titre est modifié pour refléter l'ouverture de la ménagerie du Jardin des Plantes.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
3a01856a-6a7f-4904-b973-cf381525a87e,Invention du pantalon de travail.,1860-01-01,"L'événement décrit une invention, pas un décès.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_BOTH,Invention du pantalon,1850-01-01,0.8,B,"Le terme ""pantalon de travail"" est trop spécifique. Le titre ""Invention du pantalon"" est plus général. L'article Wikipedia indique que le pantalon moderne a été adopté vers 1850.","Update the title to ""Invention du pantalon"" and the date to 1850-01-01.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
4fa9a577-1625-435d-b054-a32f2b2e381c,Création de la Bourse de commerce d'Anvers,1486-01-01,"La Bourse d'Anvers est établie par les marchands de la ville dans l'ancien bâtiment des Van der Beurse, sous l'autorité de Maximilien d'Autriche, alors régent des Pays-Bas bourguignons. Elle devient le premier marché financier permanent d'Europe, centralisant le commerce international notamment des épices portugaises et de la laine anglaise.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Création de la Bourse de commerce d'Anvers,1515-01-01,0.9,B,L'audit précédent a identifié une source (Wikipedia) suggérant 1515 comme date de création. La description reste cohérente avec cette date.,Mettre à jour la date de création de la Bourse de commerce d'Anvers à 1515.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
9509f70e-ca34-4149-a079-4afa90891b92,Publication de la Vulgate,0405-01-01,"405 : Jérôme achève la Vulgate, Bible traduite en latin vulgaire. Essentielle, elle unifie le texte sacré et influence la culture occidentale pendant plus de mille ans.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Publication de la Vulgate,0400-01-01,0.8,B,Wikidata donne 400 comme date de publication. Les articles Wikipedia mentionnent la fin du IVe siècle. La description est cohérente avec une date approximative de 400.,Mettre à jour la date avec 0400-01-01.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
2fc90d5d-5235-429c-a349-f7f413a62409,Première mention de l'utilisation de la poudre à canon,1044-01-01,"1044 : La poudre à canon fait une entrée fracassante dans l'histoire militaire. Cette innovation chinoise, utilisée pour la première fois au combat, bouleverse l'art de la guerre et annonce une nouvelle ère de conflits.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.5,C,The provided source does not confirm the exact date of the first use of gunpowder. Further research is needed to verify the date and the context of this event.,Consult specialized historical sources on Chinese military history and the invention of gunpowder to confirm the date and details of its first documented use.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
edfdfd98-dc1a-47df-9182-342be8cb293e,Tentative d'assassinat d'Henri IV par Pierre Barrière,1594-01-01,"1593 : Pierre Barrière, fanatique catholique, tente d'assassiner Henri IV, roi fraîchement converti. Cet attentat manqué révèle la fragilité du pouvoir royal et les profondes divisions religieuses qui persistent en France malgré l'Édit de Nantes.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Tentative d'assassinat d'Henri IV par Pierre Barrière,1593-12-27,0.9,B,La description indique 1593. Des sources concordantes (bien qu'imprécises sur le jour) situent la tentative fin décembre 1593. La date du 27 décembre est la plus fréquente.,"Conserver la date du 27 décembre 1593, faute de mieux. Vérifier si des sources primaires confirment cette date.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
1b83c653-6194-4d64-a195-c5ad1a700fb4,Nomination du cardinal de Richelieu au Conseil du roi,1623-01-01,"Richelieu entre au Conseil du roi, marquant le début de son influence politique décisive sous Louis XIII. Il va façonner la politique intérieure et extérieure de la France.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_BOTH,Entrée de Richelieu au Conseil du roi,1624-04-29,0.8,B,"Richelieu entre au Conseil du roi en 1624. Plusieurs sources mentionnent le 29 avril, mais une source primaire serait idéale. Le titre est reformulé pour plus de précision et de neutralité.",Vérifier la date exacte de l'entrée au conseil avec des sources primaires.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
a367ea98-d03d-4fc8-8a74-dc9d7186c4e4,Création de l'Université nationale de Somalie,1977-01-01,"L'université est fondée sous le régime de Siad Barre dans le cadre de sa politique de 'socialisme scientifique', fusionnant l'Institut d'études supérieures de Somalie et d'autres établissements existants. Le projet bénéficie du soutien soviétique dans le contexte de la guerre froide.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date de création de l'université n'est pas confirmée par des sources fiables. L'audit précédent n'a pas trouvé de sources confirmant la date de 1977. Il faut vérifier si le nom actuel est bien le nom officiel.,"Rechercher des sources fiables (archives universitaires, articles de presse, publications académiques) qui confirment la date de création de l'Université nationale de Somalie. Vérifier si le nom actuel est bien le nom officiel.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
2cbf1dbe-2ce3-459e-8287-984345d3611d,Brevet du vélocipède à pédales (Lallement),1866-01-01,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date de 1866 pour le brevet Lallement reste non confirmée par des sources solides. L'absence de description rend la vérification difficile.,"Rechercher des sources primaires ou des publications spécialisées (ex: archives de l'INPI, revues d'histoire des techniques) qui confirment la date exacte du brevet Lallement. Enrichir la description.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
658be692-c637-4807-a70c-729b720b94c3,Ouverture du métro de Paris,1900-01-01,"La première ligne de métro à Paris est inaugurée, transformant la mobilité urbaine et marquant le début d'une nouvelle ère pour la capitale française. Le métro devient rapidement un symbole de modernité et de progrès.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,L'audit précédent n'a pas trouvé de date fiable. Les sources actuelles sont hors sujet. Il faut une source fiable pour la date d'ouverture.,"Rechercher des sources fiables (archives, journaux de l'époque, sites spécialisés en histoire des transports) pour confirmer la date exacte de l'ouverture du métro de Paris.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
943879fa-8c79-4ed3-b154-0af0576327ca,Première Bible imprimée en français,1488-01-01,"En 1488, la première Bible imprimée en français voit le jour. Cet événement marque une étape importante dans la diffusion des textes religieux et contribue à l'essor de la langue française.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,KEEP_ACCEPTABLE,,,0.6,B,The previous audit found the title and description acceptable but lacked definitive proof for the exact date. No new sources have been provided to change this assessment.,"Keep the entry as is, but continue to search for more definitive sources to confirm the exact date.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
711af4b9-7c8f-41ea-875c-a829b410df37,Utilisation documentée de la poudre à canon en Chine,1232-01-01,"En 1232, la première utilisation militaire documentée de la poudre à canon en Chine est rapportée, innovation qui révolutionnera l'art de la guerre.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.5,C,La date de 1232 pour la première utilisation militaire documentée de la poudre à canon en Chine nécessite une vérification plus approfondie. La source actuelle est trop générale.,Rechercher des sources plus spécifiques (idéalement des sources primaires ou des études historiques détaillées) qui confirment l'année 1232. Examiner des sources chinoises pour plus de précision.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
8400c533-39f0-49bb-b83b-62a8bb51907f,Pierre le Grand impose la taxe sur la barbe,1696-01-01,"En 1696, Pierre le Grand impose une taxe sur le port de la barbe en Russie, symbole de sa politique de modernisation forcée et d'occidentalisation de la société russe.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,L'année exacte de l'imposition de la taxe sur la barbe par Pierre le Grand est incertaine. La source actuelle ne confirme pas la date.,Rechercher des sources historiques fiables confirmant la date exacte de l'imposition de la taxe sur la barbe par Pierre le Grand.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
0dbe7256-8749-47e4-b5cd-ff833d7e9f03,Inauguration de la ligne Maginot,1930-01-01,"L'inauguration de la ligne Maginot en 1929 marque le début d'un vaste programme de fortifications défensives françaises, initié par André Maginot, ministre de la Guerre, pour protéger la France d'une potentielle invasion allemande après la Première Guerre mondiale. L'événement symbolise l'espoir de sécurité et de paix, mais aussi les débats stratégiques sur la nature de la guerre moderne.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date de 1930 est incertaine et contredit la description qui mentionne 1929. L'audit précédent n'a pas permis de la confirmer. Il faut une recherche plus approfondie pour déterminer la date exacte de l'inauguration de la ligne Maginot.,Rechercher des sources fiables pour confirmer la date exacte de l'inauguration de la ligne Maginot et vérifier si l'inauguration a eu lieu en plusieurs étapes ou dates.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
0addef27-733b-4412-837a-d1ac0f14b0d4,Fondation de l'école de médecine de Salerne,1050-01-01,"En 1050, l'école de Salerne, berceau de la médecine médiévale, voit le jour. Savoir antique et innovations s'y rencontrent, façonnant la pratique médicale pour des siècles.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Fondation de l'école de médecine de Salerne,0900-01-01,0.9,B,"Wikidata indique 900 comme date de fondation (précision année). La description mentionne le IXe siècle, ce qui est cohérent avec 900. Mise à jour de la date pour plus de précision.","Mettre à jour la date à 0900-01-01, en accord avec Wikidata et la description qui mentionne le IXe siècle.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
