id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
39c20c48-9646-4835-92ea-65d352234f6e,Nationalisation de cinq grands groupes industriels,1982-01-01,UPDATE_DATE,UPDATE_DATE,Nationalisations de 1982 en France,1982-02-11,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date du 11 février 1982 correspond à la promulgation de la loi de nationalisation. Le titre est rendu plus générique pour englober l'ensemble des nationalisations de cette année.,Mettre à jour la date et le titre pour refléter la promulgation de la loi et l'ensemble des nationalisations.
281255be-400a-4611-9647-3420377ba829,Achèvement de la Divine Comédie de Dante Alighieri,1320-01-01,UPDATE_TITLE,REVIEW,Achèvement de la Divine Comédie,,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre actuel est trop long. Le titre proposé est plus concis et respecte les consignes.,"Conserver la date actuelle (1320-01-01) car elle est mentionnée dans plusieurs sources, bien qu'il puisse y avoir une incertitude sur le jour exact."
084152cb-66fa-4aa6-89a7-8f810d790ad9,Affrontement entre le comte de Blois Thibaud le Tricheur et les Normands,0961-01-01,UPDATE_TITLE,REVIEW,Conflit entre Thibaud le Tricheur et Richard Ier de Normandie,0961-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre original est trop général. Le titre proposé est plus précis en mentionnant Richard Ier, duc de Normandie, ce qui rend l'événement plus singulier et identifiable. La description correspond bien à cette reformulation.",Update the title to reflect the specific conflict between Thibaud le Tricheur and Richard Ier of Normandy in 961.
a8c2dda9-c1c4-451d-b774-3b9e35870b7d,Necker est renvoyé par Louis XVI,1789-01-01,UPDATE_DATE,REVIEW,Renvoi de Jacques Necker,1789-07-11,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Plusieurs sources concordantes indiquent que Jacques Necker a été renvoyé le 11 juillet 1789, ce qui a contribué à l'agitation prérévolutionnaire.",Vérifier avec d'autres sources si le renvoi du 11 juillet est le plus pertinent à retenir. Ajuster la description si nécessaire.
9188ce95-cff2-43ff-aa73-c5cfa8655cb7,Saint Louis rentre en France,1254-01-01,UPDATE_DATE,REVIEW,,1254-00-00,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'année du retour de Saint Louis en France est bien 1254, mais le jour et le mois exacts ne sont pas précisés dans la description. On met donc les mois et jours à 00.",Mettre à jour la date avec l'année 1254 et les mois et jours à 00.
74a219d5-5472-452d-bcab-83d3641eb37f,Le scandale de Panama,1889-01-01,UPDATE_DATE,UPDATE_DATE,,1892-01-01,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Wikidata et Wikipedia s'accordent sur le scandale de Panama. Wikidata donne 1892 comme date de l'événement. La description est cohérente avec cette date.,Mettre à jour la date à 1892-01-01 sur la base de Wikidata et Wikipedia. La description reste cohérente.
db67968d-ac5d-4ab2-b195-61388b853971,Création des premières lunettes correctrices,1285-09-08,UPDATE_TITLE,REVIEW,Invention des lunettes,1285-09-08,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre ""Invention des lunettes"" est plus concis et courant que ""Création des premières lunettes correctrices"". La date est conservée car mentionnée dans la description et l'audit précédent.","Conserver le titre ""Invention des lunettes"" et la date du 8 septembre 1285. Rechercher des sources supplémentaires pour confirmer la date exacte."
91b94daa-e16d-4035-a162-94d8790682f9,Création du CNRS,1939-01-01,UPDATE_DATE,UPDATE_DATE,,1939-10-19,false,A,1,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La description indique clairement la date de création du CNRS comme étant le 19 octobre 1939. La date actuelle est incorrecte.,Mettre à jour la date avec la date correcte du 19 octobre 1939.
f993e2d9-abcf-44bd-bfa8-f83c5e7982b9,Création de la First Bank of the United States,1791-01-01,UPDATE_DATE,REVIEW,,1791-02-25,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le projet de loi créant la First Bank of the United States a été adopté le 25 février 1791. La description est cohérente avec cet événement.,Mettre à jour la date au 25 février 1791.
9648d2b7-a1e9-4aaa-9c48-a9e344b3244c,Lancement du TGV Sud-Est,1981-01-01,UPDATE_DATE,REVIEW,Lancement du TGV Sud-Est,1981-09-27,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La date du 1er janvier est improbable. Plusieurs sources mentionnent le 27 septembre 1981 comme date de lancement. La description est cohérente.,Conserver la date du 27 septembre 1981 comme date de lancement du TGV Sud-Est.
151a8656-e085-4370-8cdb-32ff83661035,Introduction du pousse-pousse (Japon),1869-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'audit précédent a soulevé des doutes sur la date exacte de l'introduction du pousse-pousse au Japon. Il est nécessaire de vérifier si des sources plus fiables peuvent confirmer cette date.,Effectuer une recherche approfondie pour confirmer la date d'introduction du pousse-pousse au Japon et identifier des sources plus fiables.
91b7c500-032c-4f60-928b-dd860e0cc3f5,Début de la construction de l'abbaye,1017-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'audit précédent n'a pas trouvé de sources fiables confirmant la date de début de la construction de l'abbaye du Mont-Saint-Michel. Les sources actuelles ne sont pas pertinentes pour valider la date.,"Rechercher des sources fiables (articles d'histoire, publications académiques, sites web officiels du Mont-Saint-Michel) qui confirment le début de la construction de l'abbaye en 1017. Vérifier si d'autres dates sont proposées et évaluer l…"
9497a97a-1b32-4ef1-8baa-95d27d9a81be,Ordonnance de Charles VI sur la peste,1400-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,The date of the ordinance is uncertain. The previous audit also indicated insufficient evidence for the year 1400. Further research is needed to confirm the exact date of the ordinance.,Search for reliable sources that confirm the date of the ordinance issued by Charles VI regarding the plague. Check official archives or historical documents. Look for primary sources or scholarly articles that discuss the ordinance and it…
d65a86ca-08c6-4ae8-9f4b-4bdcb0d576e1,Création de l'Inquisition à Séville,1478-01-01,UPDATE_DATE,UPDATE_DATE,Création de l'Inquisition espagnole,1480-01-01,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'autorisation papale date de 1478, mais la nomination des premiers inquisiteurs et la mise en place effective à Séville datent de 1480. Le titre est légèrement modifié pour plus de précision.","Mettre à jour la date à 1480-01-01 et le titre à ""Création de l'Inquisition espagnole"", car cela correspond à la nomination des premiers inquisiteurs à Séville, tel que mentionné dans la description et confirmé par Wikipedia en anglais."
2bd8c36e-7316-40fc-9ddf-a55b6c9e0204,Bataille de Beyrouth-Ouest,1982-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'audit précédent a identifié un conflit de date important. La description fait référence à 1982, mais les sources initiales pointent vers 1912 (bataille navale). Il faut investiguer plus avant pour déterminer s'il s'agit d'événements distincts ou d'une erreur. La présence de deux événements distincts avec des noms si…","Rechercher des sources fiables concernant la 'Bataille de Beyrouth-Ouest' en 1982, et vérifier s'il existe un événement distinct de la bataille navale de Beyrouth de 1912. Il faut déterminer si 'Bataille de Beyrouth-Ouest' est un terme sta…"
b3bd7960-ee9e-4412-97d5-60f78ed7cfdb,Début de la rédaction du Dit des Heike,1200-01-01,UPDATE_TITLE,REVIEW,Dit des Heike (début de rédaction),1200-01-01,true,B,0.8,INSUFFICIENT_EVIDENCE,absence_de_singularite,Le titre est plus précis en indiquant le début de la rédaction. La date est conservée car elle correspond au début de la rédaction. L'événement est considéré comme singulier car il marque le commencement d'un processus créatif.,"Mettre à jour le titre pour plus de précision. Vérifier si une date de début de rédaction plus précise est disponible, mais conserver la date actuelle si aucune information plus précise n'est trouvée."
bfffc1da-748d-44bc-ae14-afd605bbb76c,Systématisation de la notation musicale par Guido d'Arezzo,1026-01-01,KEEP_ACCEPTABLE,REVIEW,Systématisation de la notation musicale par Guido d'Arezzo,1026-01-01,true,C,0.6,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'événement semble correct d'après la description, mais l'absence de sources externes fiables rend la date précise difficile à confirmer avec certitude. On conserve l'événement car il est acceptable en l'état.",Ajouter des sources externes pour renforcer la confiance dans la date de l'événement.
1783bba1-b91f-4c9a-ac77-a4188add9f04,Publication de la première grammaire française,1550-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Bien que la date exacte soit difficile à confirmer avec une précision absolue, le titre et la description sont cohérents et pertinents. L'événement est identifiable et significatif dans l'histoire de la langue française.","Conserver l'événement avec le titre et la date actuels, en reconnaissant une incertitude mineure quant à la date exacte."
159b8df5-3746-46c4-8eea-b3d4ff784d47,Catarina Cornaro cède Chypre à Venise,1489-01-01,UPDATE_TITLE,REVIEW,Cession de Chypre à Venise,1489-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,Le titre est amélioré pour plus de concision et de neutralité. La date est conservée car elle est cohérente avec la description.,Vérifier si une date plus précise (jour et mois) est disponible.
c826c45d-a000-4dd7-9853-95290937d6ed,Expéditions de Pépin contre l' Aquitaine,0760-01-01,UPDATE_TITLE,REVIEW,Guerres d'Aquitaine de Pépin le Bref,,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"The original title refers to a series of expeditions, not a single event. The proposed title reflects this series of military campaigns. The description supports this interpretation.",Update the title to reflect the series of military campaigns led by Pepin the Short in Aquitaine.
19e36464-6e4d-4f1c-af0e-a821d191c519,Campagne des FTP contre les infrastructures allemandes,1942-01-01,UPDATE_TITLE,REVIEW,Attentats et sabotages des FTP contre les infrastructures allemandes,,true,B,0.8,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre actuel est trop général. Le titre proposé est plus précis et correspond mieux à la description. Il reste difficile de considérer cela comme un événement unique, mais c'est un regroupement acceptable d'actions.",Modifier le titre pour plus de précision. Envisager de diviser en événements plus spécifiques si des données plus précises sont disponibles.
dc6895c7-69d1-4726-9122-0a9714b473f4,Premiers esclaves africains arrivés dans le Nouveau Monde,1502-10-01,UPDATE_TITLE,REVIEW,Début de la traite transatlantique,,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre actuel est trop spécifique et daté. Le début de la traite transatlantique est un terme plus générique et approprié, englobant l'événement décrit. La date exacte est difficile à confirmer, mais l'événement lui-même est bien documenté.",Vérifier et potentiellement ajouter des sources concernant le début de la traite transatlantique et les premières arrivées d'esclaves africains dans le Nouveau Monde.
f47d97bb-f41d-43a8-a0a9-18c209428262,João Vaz Corte-Real atteint Terre-Neuve,1472-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de 1472 pour l'atteinte de Terre-Neuve par João Vaz Corte-Real est incertaine. Aucune source fiable ne confirme cette date avec certitude.,Rechercher des sources historiques fiables qui confirment ou infirment la date de 1472 pour l'expédition de João Vaz Corte-Real à Terre-Neuve. Vérifier si d'autres dates sont proposées et les évaluer.
1751bb0b-53be-4b54-914e-cd004a527d99,Dernière attaque viking sur Paris,0910-01-01,UPDATE_TITLE,REVIEW,Raids vikings sur Paris,0910-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre actuel implique un événement unique, alors que la description suggère une série de raids. Le titre ""Raids vikings sur Paris"" est plus approprié. La date est conservée car mentionnée dans la description.","Modifier le titre pour refléter la nature répétée des raids vikings sur Paris, tout en conservant la date de 910 comme exemple spécifique."
f05a96e2-9551-4c5d-b4a3-99933e97294d,Bataille des Monts Mauriacus,0553-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'audit précédent n'a pas permis de valider la date de 553 pour la bataille des Monts Mauriacus. Les sources fournies concernent la bataille des champs Catalauniques, ce qui est hors sujet. Il est nécessaire de trouver des sources fiables pour confirmer la date et le lieu de cette bataille.","Rechercher des sources fiables (articles historiques, publications académiques) qui confirment la date et le lieu de la bataille des Monts Mauriacus. Vérifier si 'Monts Mauriacus' est l'appellation la plus courante et officielle."
82bf9d98-d895-4556-9f49-d50bb1ea8e4b,Accident ferroviaire de Saint-Michel-de-Plélan,1942-01-01,UPDATE_DATE,REVIEW,Accident ferroviaire de Saint-Michel-de-Plélan,1942-04-04,true,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La description mentionne 'avril 1942'. Des sources secondaires indiquent le 4 avril 1942 comme date de l'accident.,Rechercher des sources primaires pour confirmer la date exacte de l'accident.
63328422-afee-462e-8988-aa4230f7ab69,Le scandale du Dieselgate,2015-01-01,UPDATE_DATE,REVIEW,,2015-09-18,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'avis de violation de l'EPA le 18 septembre 2015 est un point de départ clair et documenté du scandale. Bien que les pratiques aient pu être antérieures, cette date marque le début de la révélation publique et des conséquences juridiques.","Conserver la date du 18 septembre 2015. Ajouter des sources factuelles (articles de presse de l'époque, rapports de l'EPA)."
700a2b03-f082-4c6d-86c1-07d591a0ffc4,Torricelli invente le baromètre à mercure,1643-01-01,UPDATE_TITLE,REVIEW,Invention du baromètre à mercure par Torricelli,1643-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre actuel est factuel mais peut être plus précis et standardisé. Le titre proposé est plus formel et correspond à une formulation courante pour cet événement. La description reste cohérente. La date est conservée car elle est cohérente avec la description.,Confirmer la date exacte de l'invention avec des sources supplémentaires si possible.
